algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_ROC_AUC,RANGE_PR_VOLUME
k-Means,GHL,18_Lev_fault_Temp_corr_seed_59_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/18_Lev_fault_Temp_corr_seed_59_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,19_Lev_fault_Temp_corr_seed_62_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/19_Lev_fault_Temp_corr_seed_62_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,20_Lev_fault_Temp_corr_seed_67_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/20_Lev_fault_Temp_corr_seed_67_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,21_Lev_fault_Temp_corr_seed_73_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/21_Lev_fault_Temp_corr_seed_73_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,22_Lev_fault_Temp_corr_seed_777_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/22_Lev_fault_Temp_corr_seed_777_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,23_Lev_fault_Temp_corr_seed_79_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/23_Lev_fault_Temp_corr_seed_79_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,24_Lev_fault_Temp_corr_seed_83_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/24_Lev_fault_Temp_corr_seed_83_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,25_Lev_corr_Temp_fault_seed_111_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/25_Lev_corr_Temp_fault_seed_111_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,26_Lev_corr_Temp_fault_seed_113_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/26_Lev_corr_Temp_fault_seed_113_vars_23/1!"")",1,"{""anomaly_window_size"": 752, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,27_Lev_corr_Temp_fault_seed_115_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/27_Lev_corr_Temp_fault_seed_115_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,28_Lev_corr_Temp_fault_seed_119_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/28_Lev_corr_Temp_fault_seed_119_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,29_Lev_corr_Temp_fault_seed_120_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/29_Lev_corr_Temp_fault_seed_120_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,30_Lev_corr_Temp_fault_seed_130_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/30_Lev_corr_Temp_fault_seed_130_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,31_Lev_corr_Temp_fault_seed_132_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/31_Lev_corr_Temp_fault_seed_132_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,32_Lev_corr_Temp_fault_seed_137_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/32_Lev_corr_Temp_fault_seed_137_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,33_Lev_corr_Temp_fault_seed_139_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/33_Lev_corr_Temp_fault_seed_139_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,34_Lev_corr_Temp_fault_seed_151_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/34_Lev_corr_Temp_fault_seed_151_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,35_Lev_corr_Temp_fault_seed_153_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/35_Lev_corr_Temp_fault_seed_153_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,36_Lev_corr_Temp_fault_seed_159_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/36_Lev_corr_Temp_fault_seed_159_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,37_Lev_corr_Temp_fault_seed_163_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/37_Lev_corr_Temp_fault_seed_163_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,38_Lev_corr_Temp_fault_seed_166_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/38_Lev_corr_Temp_fault_seed_166_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,39_Lev_corr_Temp_fault_seed_170_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/39_Lev_corr_Temp_fault_seed_170_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,40_Lev_corr_Temp_fault_seed_180_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/40_Lev_corr_Temp_fault_seed_180_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,41_Lev_corr_Temp_fault_seed_181_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/41_Lev_corr_Temp_fault_seed_181_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,42_Lev_corr_Temp_fault_seed_185_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/42_Lev_corr_Temp_fault_seed_185_vars_23/1!"")",1,"{""anomaly_window_size"": 862, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,43_Lev_corr_Temp_fault_seed_189_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/43_Lev_corr_Temp_fault_seed_189_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,44_Lev_corr_Temp_fault_seed_190_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/44_Lev_corr_Temp_fault_seed_190_vars_23/1!"")",1,"{""anomaly_window_size"": 864, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,45_Lev_corr_Temp_fault_seed_193_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/45_Lev_corr_Temp_fault_seed_193_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,46_Lev_corr_Temp_fault_seed_194_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/46_Lev_corr_Temp_fault_seed_194_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,47_Lev_corr_Temp_fault_seed_197_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/47_Lev_corr_Temp_fault_seed_197_vars_23/1!"")",1,"{""anomaly_window_size"": 862, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,48_Lev_corr_Temp_fault_seed_199_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/48_Lev_corr_Temp_fault_seed_199_vars_23/1!"")",1,"{""anomaly_window_size"": 863, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,Genesis,genesis-anomalies,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 26, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,C-1,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,19.555158138275146,,Status.OK,,1,"{""anomaly_window_size"": 201, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.8630858554014292,0.8188710921525489,0.5329078622274517
k-Means,NASA-MSL,C-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,30.53760290145874,,Status.OK,,1,"{""anomaly_window_size"": 101, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9594116345941164,0.9780693669087469,0.7046032216319286
k-Means,NASA-MSL,D-14,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,27.96468997001648,,Status.OK,,1,"{""anomaly_window_size"": 201, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9360202899528742,0.9754156459788923,0.5386735356689164
k-Means,NASA-MSL,D-15,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 641, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,D-16,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 651, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,F-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,21.555466175079346,,Status.OK,,1,"{""anomaly_window_size"": 71, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.8534597618537245,0.845539037069519,0.1267661390766684
k-Means,NASA-MSL,F-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,40.20617890357971,,Status.OK,,1,"{""anomaly_window_size"": 151, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9996312043286074,0.9998930723265484,0.9970313685761776
k-Means,NASA-MSL,F-7,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 201, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,F-8,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 537, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,M-1,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 1141, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,M-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 1141, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,NASA-MSL,M-3,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,31.74370574951172,,Status.OK,,1,"{""anomaly_window_size"": 251, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.25,0.2882788293137066,0.08170654107205666
k-Means,NASA-MSL,M-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,30.154961824417114,,Status.OK,,1,"{""anomaly_window_size"": 251, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.3511259940651496,0.40901455178343393,0.09944621057191654
k-Means,NASA-MSL,M-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,45.40463399887085,,Status.OK,,1,"{""anomaly_window_size"": 301, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.12146989223401183,0.1667936978818839,0.08012800168437675
k-Means,NASA-MSL,M-6,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,26.14863610267639,,Status.OK,,1,"{""anomaly_window_size"": 181, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9988583529523111,0.9998596974942535,0.9967598834838455
k-Means,NASA-MSL,M-7,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,18.824610710144043,,Status.OK,,1,"{""anomaly_window_size"": 101, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9790513357905133,0.970660718771645,0.507267718964926
k-Means,NASA-MSL,P-10,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,39.24081110954285,,Status.OK,,1,"{""anomaly_window_size"": 131, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9999936056393146,0.9999356944769695,0.9983336001671936
k-Means,NASA-MSL,P-11,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,25.416696786880493,,Status.OK,,1,"{""anomaly_window_size"": 121, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9936219820794805,0.9986291537931198,0.9558291823148586
